id,__typename,solanaAddress,twitterUserID,telegramUserID
fBHzrdRNNgUb8kVrfxWn33,Address,FvRpkCfTWuFW15QZ4sqRAzgTezpQBnx6bjjToKmn8qJu,411697888,8193728062,
UcqP2QYMnM6it4A4RwtdNC,Address,AQ3Gw7xZ2hVGsLe75SZa5MJtdsdAKzQhcukGpMJW8TA5,1389040488,7231080028,
iuPVWkwrMrVPzFJJiimLC9,Address,9a62SQYzhZfogHTCwi9ex6aD8oX8TG1zY8KPjSwn4zCS,901352722624126976,7375692741,
DXjnQpEMLfHnwesxCaBzzK,Address,7ok7EaCirLfqAXxZuaYnVa5RXLhPqJmvMMuxeWSBMpm2,2286922316,7843161200,
H8YJur54NDHb4T9rQwQnrH,Address,6UshjWezjmsxgKwXMDP5qPbCyBLWtMMWMmbVafZKGAUr,272686075,7375843666,
FFe3hddbFUMW28VVWj4rzm,Address,GV8LDUjst31Lz4zkndJMHmydu76HYXtJMye1Y9HyWQ8i,1700077572,8117377757,
mVNfuaLLHRPyT6GWptMbZL,Address,9i7thEZZAgQgZpEBnHb6R4Pfph5qFoM4Y5waZ19zD8RY,307113239,7418611323,
5ncqLDRiTzqz8RdLjXdwfX,Address,AhRXfPTCAbuZ23VmxkbM1Xb9p9n7HzgA469nBJG7MzJy,3183781098,7631104988,
LujkkUqAt7RqhmkCsKJfR,Address,BFwyZUGsr1aTfoJDKu1aftHAwMsf1VWAjXBLqwCk2kYV,766474042299777024,7615058187,
XCCHN5h4gGMmDXHL9iEG7J,Address,J9t9Skk5KZNti8Ct1s1YmrAAUVwkJQMg2D5jWi2t46kA,196832842,6311263961,
Zcfsty4p9eXoHryWzMo9ic,Address,6C1AopebAaAg4sXGHxttBwkQL8Rpa5fuu2qkbMPHuJyy,436384642,7029262661,
